gbifID,canonicalName,eventDate,stateProvince,basisOfRecord,decimalLatitude,decimalLongitude,datasetKey,datasetName,publishingOrgKey,institutionCode,licenseName,license,gbifUrl,originalReferences
42806,Abramites hypselonotus,1999-04-20 00:00:00+00:00,Presidente Hayes,PRESERVED_SPECIMEN,-22.94555,-57.79,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,6ba9a8cc-513a-4a51-bf93-6f5de8040a96,NRM,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/42806,
196998517,Acestrorhynchus pantaneiro,1997-09-04 00:00:00+00:00,,HUMAN_OBSERVATION,-21.85,-57.967,4d749d70-e2e1-11dd-8102-b8a03c50a862,,335880a0-e2e1-11dd-8102-b8a03c50a862,Conservation International,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/196998517,
197001071,Ageneiosus inermis,1997-09-04 00:00:00+00:00,,HUMAN_OBSERVATION,-21.85,-57.967,4d749d70-e2e1-11dd-8102-b8a03c50a862,,335880a0-e2e1-11dd-8102-b8a03c50a862,Conservation International,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/197001071,
197004998,Anadoras grypus,1997-09-04 00:00:00+00:00,,HUMAN_OBSERVATION,-20.8,-57.933,4d749d70-e2e1-11dd-8102-b8a03c50a862,,335880a0-e2e1-11dd-8102-b8a03c50a862,Conservation International,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/197004998,
46162,Anadoras weddellii,1999-12-08 00:00:00+00:00,Central,PRESERVED_SPECIMEN,-25.13083,-57.44583,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,6ba9a8cc-513a-4a51-bf93-6f5de8040a96,NRM,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/46162,
197006184,Ancistrus pirareta,1997-09-04 00:00:00+00:00,,HUMAN_OBSERVATION,-21.85,-57.967,4d749d70-e2e1-11dd-8102-b8a03c50a862,,335880a0-e2e1-11dd-8102-b8a03c50a862,Conservation International,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/197006184,
197005161,Ancistrus piriformis,1997-09-04 00:00:00+00:00,,HUMAN_OBSERVATION,-22.233,-57.267,4d749d70-e2e1-11dd-8102-b8a03c50a862,,335880a0-e2e1-11dd-8102-b8a03c50a862,Conservation International,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/197005161,
197008948,Apareiodon affinis,1997-09-04 00:00:00+00:00,,HUMAN_OBSERVATION,-21.85,-57.967,4d749d70-e2e1-11dd-8102-b8a03c50a862,,335880a0-e2e1-11dd-8102-b8a03c50a862,Conservation International,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/197008948,
197008963,Aphyocharax anisitsi,1997-09-04 00:00:00+00:00,,HUMAN_OBSERVATION,-22.233,-57.267,4d749d70-e2e1-11dd-8102-b8a03c50a862,,335880a0-e2e1-11dd-8102-b8a03c50a862,Conservation International,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/197008963,
197010269,Aphyocharax dentatus,1997-09-04 00:00:00+00:00,,HUMAN_OBSERVATION,-21.85,-57.967,4d749d70-e2e1-11dd-8102-b8a03c50a862,,335880a0-e2e1-11dd-8102-b8a03c50a862,Conservation International,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/197010269,
197010220,Aphyocharax nattereri,1997-09-04 00:00:00+00:00,,HUMAN_OBSERVATION,-21.85,-57.967,4d749d70-e2e1-11dd-8102-b8a03c50a862,,335880a0-e2e1-11dd-8102-b8a03c50a862,Conservation International,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/197010220,
48467,Aphyocharax rathbuni,1998-02-18 00:00:00+00:00,Misiones,PRESERVED_SPECIMEN,-27.40111,-56.76972,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,6ba9a8cc-513a-4a51-bf93-6f5de8040a96,NRM,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/48467,
